state_abbr,municipio_name,pop,pop_male,pop_female,afromexican,indigenous,metro_area
HGO,Francisco I. Madero,35872,17105,18767,25,10249,NA
HGO,Huasca de Ocampo,17728,8363,9365,4,2925,NA
HGO,Huautla,21244,10197,11047,2,19570,NA
HGO,Huazalingo,13986,6676,7310,1,12918,NA
HGO,Huehuetla,25989,12458,13531,3,21365,NA
HGO,Huejutla de Reyes,129919,63037,66882,31,108522,NA
HGO,Huichapan,45959,21949,24010,26,11881,NA
HGO,Ixmiquilpan,93502,43832,49670,41,70381,NA
HGO,Jacala de Ledezma,13399,6294,7105,0,3145,NA
HGO,Jaltocán,11818,5727,6091,6,11454,NA
HGO,Juárez Hidalgo,3108,1473,1635,0,949,NA
HGO,Lolotla,9461,4513,4948,0,5097,NA
HGO,Metepec,11801,5518,6283,1,1463,NA
HGO,San Agustín Metzquititlán,9437,4506,4931,2,1187,NA
HGO,Metztitlán,20111,9554,10557,14,6968,NA
HGO,Mineral del Chico,9028,4333,4695,3,2256,NA
HGO,Mineral del Monte,14640,6983,7657,5,1247,Pachuca
HGO,La Misión,10139,4942,5197,0,2009,NA
HGO,Mixquiahuala de Juárez,46224,22234,23990,16,15883,NA
HGO,Molango de Escamilla,11587,5600,5987,0,5216,NA
HGO,Nicolás Flores,7031,3278,3753,0,6494,NA
HGO,Nopala de Villagrán,16896,8258,8638,0,1700,NA
HGO,Omitlán de Juárez,9636,4651,4985,0,3504,NA
HGO,San Felipe Orizatlán,38952,18799,20153,5,33647,NA
HGO,Pacula,5139,2393,2746,0,801,NA
HGO,Pachuca de Soto,277375,131138,146237,223,42586,Pachuca
HGO,Pisaflores,17379,8577,8802,3,951,NA
HGO,Progreso de Obregón,23451,11016,12435,2,10066,NA
HGO,Mineral de la Reforma,150176,70224,79952,211,19943,Pachuca
HGO,San Agustín Tlaxiaca,36079,17464,18615,0,8079,Pachuca
HGO,San Bartolo Tutotepec,18986,9291,9695,4,15174,NA
HGO,San Salvador,35547,17053,18494,16,26103,NA
HGO,Santiago de Anaya,17032,8355,8677,11,15031,NA
HGO,Santiago Tulantepec de Lugo Guerrero,37292,17734,19558,69,4870,Tulancingo
HGO,Singuilucan,16235,8032,8203,2,956,NA
HGO,Tasquillo,16403,7614,8789,14,14163,NA
HGO,Tecozautla,37674,18115,19559,15,19445,NA
HGO,Tenango de Doria,18766,8699,10067,0,15540,NA
HGO,Tepeapulco,54373,26434,27939,71,7883,NA
HGO,Tepehuacán de Guerrero,30750,15283,15467,2,23820,NA
HGO,Tepeji del Río de Ocampo,87442,42652,44790,71,10876,NA
HGO,Tepetitlán,10932,5326,5606,4,3216,NA
HGO,Tetepango,11624,5802,5822,0,2238,NA
HGO,Villa de Tezontepec,12413,5973,6440,6,1932,NA
HGO,Tezontepec de Aldama,53009,25928,27081,68,25205,NA
HGO,Tianguistengo,15122,7355,7767,10,6869,NA
HGO,Tizayuca,119442,57785,61657,338,21222,Valle de México
HGO,Tlahuelilpan,19389,9439,9950,11,8439,Tula
HGO,Tlahuiltepa,10376,5174,5202,6,2184,NA
HGO,Tlanalapa,10342,4964,5378,0,228,NA
HGO,Tlanchinol,39772,19530,20242,37,33302,NA
HGO,Tlaxcoapan,28490,14017,14473,3,4901,Tula
HGO,Tolcayuca,16733,8098,8635,14,3673,NA
HGO,Tula de Allende,109093,52404,56689,129,22147,Tula
HGO,Tulancingo de Bravo,161069,76322,84747,112,22019,Tulancingo
HGO,Xochiatipan,19752,9432,10320,5,19023,NA
HGO,Xochicoatlán,7706,3773,3933,2,4059,NA
HGO,Yahualica,24173,11761,12412,1,23120,NA
HGO,Zacualtipán de Ángeles,34720,16482,18238,63,14443,NA
HGO,Zapotlán de Juárez,18748,8894,9854,4,3484,Pachuca
HGO,Zempoala,45382,21985,23397,28,7196,Pachuca
HGO,Zimapán,40201,18530,21671,6,24136,NA
JAL,Acatic,21530,10466,11064,21,4410,NA
JAL,Acatlán de Juárez,22261,10914,11347,0,155,NA
JAL,Ahualulco de Mercado,23362,11371,11991,4,4239,NA
JAL,Amacueca,5385,2654,2731,0,1264,NA
JAL,Amatitán,15344,7522,7822,0,1284,NA
JAL,Ameca,60951,29729,31222,27,8340,NA
JAL,San Juanito de Escobedo,9420,4729,4691,0,1399,NA
JAL,Arandas,77116,36623,40493,0,4712,NA
JAL,El Arenal,19900,9856,10044,2,288,NA
JAL,Atemajac de Brizuela,6717,3311,3406,0,36,NA
JAL,Atengo,5475,2818,2657,0,3560,NA
JAL,Atenguillo,3899,1910,1989,0,303,NA
JAL,Atotonilco el Alto,60480,29623,30857,0,548,NA
JAL,Atoyac,8264,3973,4291,1,2964,NA
JAL,Autlán de Navarro,60572,29573,30999,186,7937,NA
JAL,Ayotlán,37963,18526,19437,0,2313,NA
JAL,Ayutla,12453,6206,6247,2,3257,NA
JAL,La Barca,65055,31487,33568,5,3769,NA
JAL,Bolaños,7341,3648,3693,0,4687,NA
JAL,Cabo Corrientes,10303,5302,5001,2,2846,NA
JAL,Casimiro Castillo,21584,10751,10833,20,6098,NA
JAL,Cihuatlán,41300,20698,20602,115,3837,NA
JAL,Zapotlán el Grande,105423,51215,54208,104,19630,NA
JAL,Cocula,26687,12997,13690,4,3053,NA
JAL,Colotlán,17865,8618,9247,2,646,NA
JAL,Concepción de Buenos Aires,6088,3103,2985,0,757,NA
JAL,Cuautitlán de García Barragán,18138,9112,9026,0,12298,NA
JAL,Cuautla,2120,1020,1100,0,404,NA
JAL,Cuquío,17980,8566,9414,0,5219,NA
JAL,Chapala,50738,24604,26134,21,9575,NA
JAL,Chimaltitán,3383,1659,1724,0,1563,NA
JAL,Chiquilistlán,6102,3103,2999,0,2475,NA
JAL,Degollado,21479,10461,11018,0,1224,NA
JAL,Ejutla,1862,960,902,4,125,NA
JAL,Encarnación de Díaz,53555,25766,27789,29,2122,NA
JAL,Etzatlán,19847,9545,10302,2,3016,NA
JAL,El Grullo,24312,11663,12649,3,1603,NA
JAL,Guachinango,4184,2140,2044,0,81,NA
JAL,Guadalajara,1460148,704282,755866,22484,98035,Guadalajara
JAL,Hostotipaquillo,9761,4996,4765,3,740,NA
JAL,Huejúcar,5633,2702,2931,0,749,NA
JAL,Huejuquilla el Alto,8787,4198,4589,0,1142,NA
JAL,La Huerta,24563,12447,12116,19,9665,NA
JAL,Ixtlahuacán de los Membrillos,53045,26188,26857,343,5158,Guadalajara
JAL,Ixtlahuacán del Río,19070,9222,9848,4,2916,NA
JAL,Jalostotitlán,33777,16684,17093,0,2898,NA
JAL,Jamay,24753,12334,12419,2,2590,NA
JAL,Jesús María,19469,8819,10650,5,2399,NA
JAL,Jilotlán de los Dolores,9917,4981,4936,0,28,NA
JAL,Jocotepec,46521,22921,23600,18,15124,NA
JAL,Juanacatlán,17955,8965,8990,379,2795,Guadalajara
JAL,Juchitlán,5638,2771,2867,0,448,NA
JAL,Lagos de Moreno,164981,80582,84399,102,29190,NA
JAL,El Limón,5379,2680,2699,0,243,NA
JAL,Magdalena,22643,11286,11357,10,5334,NA
JAL,Santa María del Oro,2028,1007,1021,0,89,NA
JAL,La Manzanilla de la Paz,3688,1778,1910,0,491,NA
JAL,Mascota,14477,7060,7417,0,2775,NA
JAL,Mazamitla,13799,6604,7195,0,2198,NA
JAL,Mexticacán,5088,2357,2731,0,570,NA
JAL,Mezquitic,19452,9345,10107,0,14639,NA
JAL,Mixtlán,3526,1768,1758,0,11,NA
JAL,Ocotlán,99461,48541,50920,52,12778,Ocotlán
JAL,Ojuelos de Jalisco,32357,15623,16734,3,3870,NA
JAL,Pihuamo,11192,5650,5542,10,2020,NA
JAL,Poncitlán,51944,25480,26464,26,29725,Ocotlán
JAL,Puerto Vallarta,275640,137779,137861,865,53346,Puerto Vallarta
JAL,Villa Purificación,10704,5557,5147,6,3873,NA
JAL,Quitupan,8379,4017,4362,0,356,NA
JAL,El Salto,183437,91233,92204,546,7296,Guadalajara
JAL,San Cristóbal de la Barranca,3117,1559,1558,0,118,NA
JAL,San Diego de Alejandría,7349,3539,3810,0,949,NA
JAL,San Juan de los Lagos,69725,34533,35192,10,4368,NA
JAL,San Julián,15890,7518,8372,0,666,NA
JAL,San Marcos,3783,1882,1901,0,1164,NA
JAL,San Martín de Bolaños,3122,1548,1574,0,147,NA
JAL,San Martín Hidalgo,27777,13554,14223,0,452,NA
JAL,San Miguel el Alto,32960,16093,16867,0,886,NA
JAL,Gómez Farías,14278,6810,7468,1,4277,NA
JAL,San Sebastián del Oeste,5643,2952,2691,0,1062,NA
JAL,Santa María de los Ángeles,3033,1451,1582,0,45,NA
JAL,Sayula,36778,17606,19172,3,6816,NA
JAL,Tala,80365,39532,40833,16,16536,NA
JAL,Talpa de Allende,15126,7615,7511,0,2243,NA
JAL,Tamazula de Gordiano,38396,18692,19704,5,4360,NA
JAL,Tapalpa,19506,9489,10017,5,5575,NA
JAL,Tecalitlán,16579,8096,8483,3,1158,NA
JAL,Tecolotlán,17257,8539,8718,0,2273,NA
JAL,Techaluta de Montenegro,3703,1827,1876,0,648,NA
JAL,Tenamaxtlán,7005,3501,3504,6,2390,NA
JAL,Teocaltiche,41278,19826,21452,10,5687,NA
JAL,Teocuitatlán de Corona,10317,5054,5263,0,1914,NA
JAL,Tepatitlán de Morelos,141322,69100,72222,15,13652,NA
JAL,Tequila,42009,20655,21354,24,5399,NA
JAL,Teuchitlán,9608,4705,4903,30,2004,NA
JAL,Tizapán el Alto,20961,10165,10796,15,3893,NA
JAL,Tlajomulco de Zúñiga,549442,269701,279741,4264,49027,Guadalajara
JAL,San Pedro Tlaquepaque,664193,328802,335391,9506,60298,Guadalajara
JAL,Tolimán,10310,5127,5183,0,3203,NA
JAL,Tomatlán,35824,18218,17606,3,6994,NA
JAL,Tonalá,536111,262559,273552,5739,54472,Guadalajara
JAL,Tonaya,5960,2932,3028,0,104,NA
JAL,Tonila,7919,3955,3964,1,612,NA
JAL,Totatiche,4412,2219,2193,1,640,NA
JAL,Tototlán,23171,11495,11676,26,3523,NA
JAL,Tuxcacuesco,4229,2148,2081,1,166,NA
JAL,Tuxcueca,6156,2946,3210,0,879,NA
JAL,Tuxpan,34535,16761,17774,7,19454,NA
JAL,Unión de San Antonio,17915,8667,9248,4,2707,NA
JAL,Unión de Tula,13446,6498,6948,2,1652,NA
JAL,Valle de Guadalupe,6924,3421,3503,0,59,NA
JAL,Valle de Juárez,5389,2630,2759,0,610,NA
JAL,San Gabriel,16105,7847,8258,8,1296,NA
JAL,Villa Corona,17824,8731,9093,9,85,NA
JAL,Villa Guerrero,5417,2661,2756,0,568,NA
JAL,Villa Hidalgo,20257,9712,10545,15,2754,NA
JAL,Cañadas de Obregón,4110,2020,2090,17,330,NA
JAL,Yahualica de González Gallo,22586,10812,11774,0,192,NA
JAL,Zacoalco de Torres,28205,14038,14167,0,351,NA
JAL,Zapopan,1332272,649671,682601,15906,111214,Guadalajara
JAL,Zapotiltic,29190,14282,14908,9,1558,NA
JAL,Zapotitlán de Vadillo,7027,3559,3468,2,5198,NA
JAL,Zapotlán del Rey,17893,8927,8966,17,4971,NA
JAL,Zapotlanejo,68519,33716,34803,6,3826,NA
JAL,San Ignacio Cerro Gordo,18952,9094,9858,23,1578,NA
MEX,Acambay de Ruíz Castañeda,66034,31875,34159,747,35538,NA
MEX,Acolman,152506,74567,77939,2440,22833,Valle de México
MEX,Aculco,49026,24023,25003,339,27136,NA
MEX,Almoloya de Alquisiras,14846,7122,7724,28,697,NA
MEX,Almoloya de Juárez,176237,86702,89535,1642,14428,Toluca
MEX,Almoloya del Río,11126,5357,5769,67,826,Tianguistenco
MEX,Amanalco,24669,11918,12751,654,16479,NA
MEX,Amatepec,26610,12864,13746,39,142,NA
MEX,Amecameca,50904,24585,26319,967,5682,Valle de México
MEX,Apaxco,29347,14289,15058,545,2989,Valle de México
MEX,Atenco,62392,30141,32251,835,9328,Valle de México
MEX,Atizapán,11875,5707,6168,11,690,Tianguistenco
MEX,Atizapán de Zaragoza,523296,250724,272572,5410,32649,Valle de México
MEX,Atlacomulco,100675,48020,52655,405,54144,NA
MEX,Atlautla,30945,15138,15807,563,3536,Valle de México
MEX,Axapusco,27709,13606,14103,292,1765,Valle de México
MEX,Ayapango,9863,4782,5081,361,1322,Valle de México
MEX,Calimaya,56574,27542,29032,1443,5212,Toluca
MEX,Capulhuac,35495,17091,18404,256,2879,Tianguistenco
MEX,Coacalco de Berriozábal,284462,135359,149103,3789,16945,Valle de México
MEX,Coatepec Harinas,39897,19237,20660,408,4013,NA
MEX,Cocotitlán,14414,6934,7480,173,2179,Valle de México
MEX,Coyotepec,41810,20412,21398,575,4403,Valle de México
MEX,Cuautitlán,149550,72925,76625,1324,11630,Valle de México
MEX,Chalco,343701,167373,176328,12040,51184,Valle de México
MEX,Chapa de Mota,28289,13702,14587,1460,16764,NA
MEX,Chapultepec,11764,5745,6019,163,908,Toluca
MEX,Chiautla,29159,14319,14840,1476,4311,Valle de México
MEX,Chicoloapan,204107,97261,106846,5687,26125,Valle de México
MEX,Chiconcuac,25543,12640,12903,254,3087,Valle de México
MEX,Chimalhuacán,679811,331766,348045,26154,111131,Valle de México
MEX,Donato Guerra,34000,16544,17456,134,18391,NA
MEX,Ecatepec de Morelos,1677678,814477,863201,30411,169100,Valle de México
MEX,Ecatzingo,9414,4610,4804,48,1460,Valle de México
MEX,Huehuetoca,128486,63108,65378,2050,13880,Valle de México
MEX,Hueypoxtla,43784,21927,21857,269,4833,Valle de México
MEX,Huixquilucan,267858,127486,140372,4972,48804,Valle de México
MEX,Isidro Fabela,11726,5804,5922,322,3407,Valle de México
MEX,Ixtapaluca,495563,242723,252840,11876,71358,Valle de México
MEX,Ixtapan de la Sal,35552,17078,18474,166,1912,NA
MEX,Ixtapan del Oro,6791,3426,3365,5,2725,NA
MEX,Ixtlahuaca,153184,73286,79898,546,93267,NA
MEX,Xalatlaco,29572,14280,15292,602,9721,Tianguistenco
MEX,Jaltenco,27825,13384,14441,758,4983,Valle de México
MEX,Jilotepec,87927,42745,45182,639,17259,NA
MEX,Jilotzingo,19013,9179,9834,70,1658,Valle de México
MEX,Jiquipilco,74314,35837,38477,707,41303,NA
MEX,Jocotitlán,65291,31317,33974,3629,31683,NA
MEX,Joquicingo,13857,6786,7071,274,1914,NA
MEX,Juchitepec,25436,12406,13030,2626,6725,Valle de México
MEX,Lerma,146654,71085,75569,2399,50045,Toluca
MEX,Malinalco,27482,13417,14065,138,2617,NA
MEX,Melchor Ocampo,57152,27761,29391,398,5714,Valle de México
MEX,Metepec,227827,110495,117332,1986,13318,Toluca
MEX,Mexicaltzingo,12796,6136,6660,136,1294,Toluca
MEX,Morelos,29862,14328,15534,2301,24424,NA
MEX,Naucalpan de Juárez,844219,407294,436925,14831,88651,Valle de México
MEX,Nezahualcóyotl,1039867,497348,542519,15296,111843,Valle de México
MEX,Nextlalpan,39666,19559,20107,633,5862,Valle de México
MEX,Nicolás Romero,410118,197904,212214,10598,67944,Valle de México
MEX,Nopaltepec,8960,4388,4572,103,249,Valle de México
MEX,Ocoyoacac,66190,32206,33984,243,15664,Toluca
MEX,Ocuilan,34485,16716,17769,564,10819,NA
MEX,El Oro,37343,17913,19430,85,22556,NA
MEX,Otumba,35274,17421,17853,1559,4430,Valle de México
MEX,Otzoloapan,3872,1947,1925,4,89,NA
MEX,Otzolotepec,84519,41427,43092,983,41598,Toluca
MEX,Ozumba,29114,13920,15194,94,3448,Valle de México
MEX,Papalotla,3963,1917,2046,52,357,Valle de México
MEX,La Paz,293725,145033,148692,4529,59927,Valle de México
MEX,Polotitlán,13851,6707,7144,86,6312,NA
MEX,Rayón,13261,6469,6792,98,632,Toluca
MEX,San Antonio la Isla,27230,13307,13923,917,3742,Toluca
MEX,San Felipe del Progreso,134143,63833,70310,231,106760,NA
MEX,San Martín de las Pirámides,26960,13126,13834,339,1247,Valle de México
MEX,San Mateo Atenco,75511,36719,38792,1517,6826,Toluca
MEX,San Simón de Guerrero,6010,2916,3094,77,846,NA
MEX,Santo Tomás,9682,4781,4901,40,949,NA
MEX,Soyaniquilpan de Juárez,13290,6538,6752,137,4593,NA
MEX,Sultepec,26832,12660,14172,120,1781,NA
MEX,Tecámac,446008,216509,229499,6202,41458,Valle de México
MEX,Tejupilco,77799,37410,40389,168,3693,NA
MEX,Temamatla,12984,6277,6707,542,1801,Valle de México
MEX,Temascalapa,38622,19068,19554,2092,8320,Valle de México
MEX,Temascalcingo,63721,30177,33544,319,34944,NA
MEX,Temascaltepec,31631,15381,16250,20,4758,NA
MEX,Temoaya,103834,50017,53817,1874,80985,Toluca
MEX,Tenancingo,97891,47212,50679,274,13852,NA
MEX,Tenango del Aire,12470,6148,6322,362,1352,Valle de México
MEX,Tenango del Valle,86380,42014,44366,2056,22981,NA
MEX,Teoloyucan,66518,32545,33973,2181,12477,Valle de México
MEX,Teotihuacán,56993,27782,29211,1308,6048,Valle de México
MEX,Tepetlaoxtoc,30680,15108,15572,402,4815,Valle de México
MEX,Tepetlixpa,19843,9744,10099,100,2304,Valle de México
MEX,Tepotzotlán,94198,45533,48665,5596,16115,Valle de México
MEX,Tequixquiac,36902,18163,18739,162,3036,Valle de México
MEX,Texcaltitlán,19206,9286,9920,110,364,NA
MEX,Texcalyacac,5246,2563,2683,88,1013,Tianguistenco
MEX,Texcoco,240749,113917,126832,3854,44884,Valle de México
MEX,Tezoyuca,41333,20434,20899,790,3713,Valle de México
MEX,Tianguistenco,77147,37150,39997,455,21717,Tianguistenco
MEX,Timilpan,15664,7481,8183,148,6932,NA
MEX,Tlalmanalco,47390,22517,24873,658,6915,Valle de México
MEX,Tlalnepantla de Baz,700734,337076,363658,16443,85805,Valle de México
MEX,Tlatlaya,34937,17145,17792,166,6707,NA
MEX,Toluca,873536,418527,455009,10035,181380,Toluca
MEX,Tonatico,12324,5977,6347,172,440,NA
MEX,Tultepec,150182,73168,77014,5532,18872,Valle de México
MEX,Tultitlán,520557,252955,267602,13439,61899,Valle de México
MEX,Valle de Bravo,65703,31980,33723,481,6470,NA
MEX,Villa de Allende,52641,25596,27045,217,26534,NA
MEX,Villa del Carbón,47151,23467,23684,582,17093,Valle de México
MEX,Villa Guerrero,67929,33341,34588,311,3114,NA
MEX,Villa Victoria,104612,51563,53049,396,35160,NA
MEX,Xonacatlán,51646,25984,25662,471,17253,Toluca
MEX,Zacazonapan,4137,2053,2084,561,555,NA
MEX,Zacualpan,14958,7138,7820,20,1036,NA
MEX,Zinacantepec,188927,92503,96424,5410,43671,Toluca
MEX,Zumpahuacán,16927,8069,8858,47,1125,NA
MEX,Zumpango,199069,96154,102915,1393,16298,Valle de México
MEX,Cuautitlán Izcalli,531041,257040,274001,13258,41084,Valle de México
MEX,Valle de Chalco Solidaridad,396157,191794,204363,13585,55667,Valle de México
MEX,Luvianos,27860,13680,14180,72,916,NA
MEX,San José del Rincón,93878,46261,47617,512,84178,NA
MEX,Tonanitla,9728,4761,4967,265,2063,Valle de México
MICH,Acuitzio,11425,5457,5968,0,755,NA
MICH,Aguililla,15241,7600,7641,10,1909,NA
MICH,Álvaro Obregón,21651,10508,11143,5,3015,NA
MICH,Angamacutiro,15193,7256,7937,1,3743,NA
MICH,Angangueo,11120,5366,5754,2,2044,NA
MICH,Apatzingán,128250,62961,65289,91,15971,NA
MICH,Aporo,3218,1559,1659,0,617,NA
MICH,Aquila,24864,12376,12488,0,19360,NA
MICH,Ario,36549,17564,18985,3,4273,NA
MICH,Arteaga,22138,10829,11309,0,3310,NA
MICH,Briseñas,11328,5529,5799,4,3802,NA
MICH,Buenavista,47498,24172,23326,44,10165,NA
MICH,Carácuaro,9485,4713,4772,146,1370,NA
MICH,Coahuayana,14392,7440,6952,289,5002,NA
MICH,Coalcomán de Vázquez Pallares,18444,9151,9293,2,1564,NA
MICH,Coeneo,20749,9705,11044,2,10893,NA
MICH,Contepec,34193,16520,17673,0,8297,NA
MICH,Copándaro,9151,4350,4801,0,3304,NA
MICH,Cotija,19018,9055,9963,2,3344,NA
MICH,Cuitzeo,29681,14168,15513,5,5871,NA
MICH,Charapan,12373,5808,6565,0,11402,NA
MICH,Charo,21784,10656,11128,0,5137,Morelia
MICH,Chavinda,10258,4957,5301,1,2484,NA
MICH,Cherán,19081,9064,10017,0,18086,NA
MICH,Chilchota,39035,18591,20444,0,35174,NA
MICH,Chinicuila,5032,2638,2394,0,1095,NA
MICH,Chucándiro,4559,2177,2382,0,1463,NA
MICH,Churintzio,5016,2366,2650,0,980,NA
MICH,Churumuco,15455,7665,7790,15,3755,NA
MICH,Ecuandureo,12788,5932,6856,0,889,NA
MICH,Epitacio Huerta,16622,8180,8442,5,1815,NA
MICH,Erongarícuaro,15291,7295,7996,2,12547,NA
MICH,Gabriel Zamora,22707,11271,11436,2,4959,NA
MICH,Hidalgo,122619,59644,62975,67,28535,NA
MICH,La Huacana,34243,16950,17293,108,6209,NA
MICH,Huandacareo,11723,5455,6268,0,1573,NA
MICH,Huaniqueo,8093,3795,4298,0,2095,NA
MICH,Huetamo,40818,19625,21193,140,4010,NA
MICH,Huiramba,8838,4278,4560,0,2275,NA
MICH,Indaparapeo,16990,8300,8690,2,5876,NA
MICH,Irimbo,15215,7264,7951,18,2130,NA
MICH,Ixtlán,12720,6299,6421,0,336,NA
MICH,Jacona,69744,33585,36159,0,16527,Zamora-Jacona
MICH,Jiménez,12426,5979,6447,2,4911,NA
MICH,Jiquilpan,32950,15718,17232,12,8083,NA
MICH,Juárez,14387,6983,7404,2,2002,NA
MICH,Jungapeo,21548,10725,10823,4,2759,NA
MICH,Lagunillas,5571,2751,2820,0,388,NA
MICH,Madero,18030,9109,8921,10,2315,NA
MICH,Maravatío,88535,42435,46100,12,17264,NA
MICH,Marcos Castellanos,13750,6570,7180,2,3287,NA
MICH,Lázaro Cárdenas,183185,90448,92737,572,28612,NA
MICH,Morelia,784776,372358,412418,444,139180,Morelia
MICH,Morelos,7806,3637,4169,2,2381,NA
MICH,Múgica,45484,22208,23276,92,17744,NA
MICH,Nahuatzen,28074,13517,14557,3,26069,NA
MICH,Nocupétaro,8195,4062,4133,138,2662,NA
MICH,Nuevo Parangaricutiro,19595,9619,9976,0,16354,NA
MICH,Nuevo Urecho,7988,3950,4038,7,1629,NA
MICH,Numarán,9794,4640,5154,0,526,NA
MICH,Ocampo,24424,12047,12377,0,10144,NA
MICH,Pajacuarán,19440,9252,10188,8,4189,NA
MICH,Panindícuaro,15705,7413,8292,4,5770,NA
MICH,Parácuaro,26789,13487,13302,6,3175,NA
MICH,Paracho,37464,17852,19612,12,32012,NA
MICH,Pátzcuaro,93265,44529,48736,47,59766,NA
MICH,Penjamillo,16920,7899,9021,7,2895,NA
MICH,Peribán,27832,13919,13913,23,17922,NA
MICH,La Piedad,103702,49155,54547,61,11440,La Piedad-Pénjamo
MICH,Purépero,15255,7416,7839,0,4257,NA
MICH,Puruándiro,67644,32150,35494,12,16810,NA
MICH,Queréndaro,13836,6770,7066,0,1900,NA
MICH,Quiroga,27862,13253,14609,9,16825,NA
MICH,Cojumatlán de Régules,10450,5101,5349,0,2272,NA
MICH,Los Reyes,69723,33590,36133,29,26020,NA
MICH,Sahuayo,76587,37188,39399,43,13878,NA
MICH,San Lucas,17845,8856,8989,18,824,NA
MICH,Santa Ana Maya,12466,5912,6554,0,2102,NA
MICH,Salvador Escalante,49588,24017,25571,0,25988,NA
MICH,Senguio,19146,9250,9896,7,4309,NA
MICH,Susupuato,8804,4351,4453,2,3639,NA
MICH,Tacámbaro,76661,37264,39397,101,15286,NA
MICH,Tancítaro,31100,15680,15420,0,10611,NA
MICH,Tangamandapio,29268,14214,15054,18,15961,NA
MICH,Tangancícuaro,33621,16270,17351,192,22035,NA
MICH,Tanhuato,15352,7458,7894,0,479,NA
MICH,Taretan,14819,7307,7512,7,4821,NA
MICH,Tarímbaro,105400,50527,54873,88,14051,Morelia
MICH,Tepalcatepec,23842,11901,11941,9,10960,NA
MICH,Tingambato,15010,7221,7789,6,13635,NA
MICH,Tingüindín,14532,6964,7568,1,8447,NA
MICH,Tiquicheo de Nicolás Romero,13731,6671,7060,0,456,NA
MICH,Tlalpujahua,27788,13248,14540,26,4701,NA
MICH,Tlazazalca,6202,2990,3212,0,2152,NA
MICH,Tocumbo,11994,5934,6060,6,3630,NA
MICH,Tumbiscatío,6947,3522,3425,4,1197,NA
MICH,Turicato,31849,15632,16217,173,6359,NA
MICH,Tuxpan,27371,13135,14236,0,2950,NA
